Date,AAPL,ABBV,ADBE,AMZN,BKNG,BUD,BX,C,CHH,CICHY,CS,CSCO,CVS,DAL,DAR,EXPE,FDP,H,HLT,HPQ,IHG,INTU,ISRG,JNJ,LLY,MAR,MET,MKC,MKL,MRK,NVDA,NWL,ORCL,PFE,PRU,PVH,SFM,TCOM,TMO,TMUS,TRIP,TXN,UL,UNH,V,VRTX,WFC
2015-01-20,0.02543096741891082,-0.01703290305187899,-0.0033515670406867315,-0.004481346448052204,0.01645741252776034,-0.002310325641975197,0.00828183548828143,-0.007378464599902657,-0.024478433298364077,-0.020339852983262574,-0.0027247985695124655,0.013991267394857676,-0.00020326189753472335,0.07012660145867322,-0.008578812777950695,0.005495490830477401,0.00088648634682853,0.005335316853850358,-0.0030983459682945025,0.007276257297252897,0.006557412573496624,0.011504899391329815,-0.0166081453470186,-0.02678781953366194,0.018919798785336006,0.0056500164948039,-0.005116391468400927,0.017463345265908092,-0.005138380056386893,-0.006685766813326666,0.00300158674585016,-0.005518388410572506,0.008923622270042397,0.009104912573842938,-0.006067450688433063,-0.004407391338890676,0.0038151498214449298,0.009720365166961287,-0.0003990936547610957,0.013633528274465512,0.015427442498764599,0.009710673189335495,-0.009861466683066311,-0.0014194108943899053,0.00738576693591142,0.015186053268867461,0.006947259372265702
2015-01-21,0.0076054108710894575,-0.011890772550392281,0.0006991967310590042,0.02662551832227189,0.01988017862730107,0.008614479625856042,0.021850604422740005,0.010105271598706,-0.008120865349336093,0.02642253047904264,0.023372084090969913,-0.008227406994420594,0.011421636247203715,0.00020330539828616878,-0.008653046099608819,0.001666161170254199,0.006478117727848343,0.003717836092082649,0.0038713407265116295,-0.001295119939312972,0.0037634793930787502,-0.011736101729003856,-0.007249948211845769,0.00600420503919441,0.002911124261810727,-0.0007865634458390502,0.010815439724926268,-0.00916044072404798,0.002807320249091916,-0.007213327175588091,0.01388910532345955,-0.005283967588132654,-0.009383433203016711,-0.013994746017344628,0.0011171692995093352,0.00682779561189939,0.03680688117079134,0.048872009762173985,0.0009576071878569792,0.01811518844923654,0.0015874160508255741,0.008696220285517864,0.015351855774289103,0.034431906154509306,0.0017118882161089033,0.0028018949783419345,0.0019210649124952184
2015-01-22,0.025682815284500116,0.004455631673790261,0.026756559403630753,0.04303046145131573,0.003961445083649373,0.010139618645140125,0.028691052939308737,0.03761636667396662,0.029066670654399385,0.015644155402354976,0.013677582471229854,0.02343006403023251,0.007808719557288235,0.030438780564276957,0.010374750187296389,0.019201059286300115,0.020338074145147544,0.027021513904538885,0.03269032398075744,0.037903358405802834,0.024979742570684582,0.027285990589600573,0.013914945781506205,0.01808863661422322,0.0030409225937217954,0.02869517160017221,0.01889905702152861,0.0026639114437339018,0.012239326225975233,0.006893940564674406,0.017094761475677567,0.009228684400809595,0.012794472882550423,0.005194727270338095,0.019899796449540652,0.01757240480307587,0.0008466938405167213,0.012612102662455715,0.012997487664821783,0.013866187068094948,0.02520254781247111,0.012631742187139583,0.0,0.04060222256561108,0.0012427620856696464,0.0175130805854673,0.03155086052497724
2015-01-23,0.005146830720441642,-0.008770853545719604,0.007862236488296759,0.00664840761192842,-0.011199265606474995,0.008121624824877216,0.009753564847374996,-0.019351204129208988,-0.01306103258672131,-0.0017926402685524145,-0.04297910600778421,-0.01022769004347257,0.0033847092617627084,-0.00276498365758604,-0.012114425131392714,0.01998313559350695,-0.008375857352713734,-0.0020660377828285448,-0.006754309386331592,0.0004994293287925444,0.0041439306456583225,0.0070705511119957265,-0.014977045633996156,-0.015149195613959776,-0.004564638308454327,0.00038239124937788915,-0.02909874329679507,-0.013390624029045117,0.002143533153051713,-0.001598954808313291,0.002901148269760734,-0.018276215379986915,0.0031730561877738594,-0.011032932225674141,-0.01878380897785359,-0.01471133798113744,0.026994749523683748,0.012654527718912956,-0.01691377412890649,-0.011210145532890792,-0.01916455578798626,0.001635865177252338,0.011831493796433445,-0.01638287079384604,0.002675179157168195,-0.01368315996577163,-0.009530242506402331
2015-01-26,0.0010617922250606426,0.0063864677424221306,-0.017984132329405433,-0.008777508890486452,0.0037214218611003602,0.009543947016712018,0.010757445548518874,0.005538165977627685,0.008331248591566531,-0.010823855197063192,-0.005964460722384324,-0.008543729376353504,0.0038684757116991264,-0.008142169843880165,-0.005237146412153226,-0.001716591895220887,-0.0020320221557361684,0.0005168762279037509,0.013091559450947976,-0.031426874830005946,0.011127148019934197,-0.0006711230191100981,0.006624436410639589,0.0005873490662713365,-0.0002771514465287339,0.011524316031715998,0.0004098292940293291,0.001885535241679115,0.004950244603398879,0.005266934067555962,-0.004355173533490797,0.016437305826431547,-0.006584095867307571,0.010728038398837736,0.0007431923456380218,-0.00968886243383782,0.012551403626917867,-0.011644340013797105,0.006147537398137004,0.016442330386418735,-0.006470640074525136,-0.00018149764171315752,0.025318082619210536,-0.0034882079528903986,-0.006837327770028878,-0.0035900708219651634,0.005990505779260413
2015-01-27,-0.035641015667570386,0.004288061944512922,-0.01775357040729464,-0.009441849857626305,-0.02724274911128788,-0.0017359259341880318,0.0035599538086712457,-0.011934169827514829,-0.007478093902506533,-0.025720895983987635,-0.005074983821714785,-0.039006274868104374,-0.001882711422974026,-0.019531627062810752,-0.0029213715038678423,-0.007013059245810638,-0.012869705659117603,-0.005527752893689453,-0.01648582570141688,-0.038850292406226394,-0.003373638985217031,-0.01023581420568398,-0.022908736525299567,-0.0016642086344704765,-0.005283499957161375,-0.010251500919068235,-0.013619822320015018,-0.019017274881851787,-0.005963536267821645,-0.004147454394402672,-0.04920250339873733,-0.01723927095583022,-0.011454804311928246,-0.006116078198140418,-0.015978735418650025,0.015652459359107418,-0.003531201991456623,-0.0024261825382434488,-0.006067506930201638,0.0,-0.0031787331603254643,-0.004004139163581666,0.0070846472854007025,-0.014439268088964674,-0.02183263954906689,-0.011656585800591479,-0.011450299242235396
2015-01-28,0.05499255381943202,-0.020008572400716407,-0.01707753156966252,-0.00930142917486565,-0.010520083962639148,-0.004228715141027628,0.004364422798653678,-0.025153524915621617,-0.008910054143177693,-0.003729294431794372,-0.027668772552670973,-0.003351266137848974,-0.012174827919558595,-0.01474825677797531,-0.005868583843710695,-0.00938858165417411,-0.0017677381363538913,-0.010972875816141148,-0.0007559794740696901,-0.005367531522320057,-0.04139526344767752,-0.010798583499117775,-0.013145449835606726,-0.005992535526584852,-0.01065213057365444,-0.021992986728798236,-0.02716821039281836,-0.014642837168214129,-0.004645158667842431,-0.01790208540876259,-0.016435755079021952,-0.0029473337019103596,-0.016494896671754855,-0.020140052708870648,-0.031703461400604205,-0.009451524122905397,-0.01176968032816994,-0.008946835577539058,-0.004333539090975336,-0.018765972753890026,-0.01707694539080684,-0.01014521521011913,-0.009610726570643102,-0.014189875253128648,-0.018619190745385872,-0.019679694687464888,-0.015410083494570515
2015-01-29,0.030658814793801614,0.020325541788982715,0.01959326045895171,0.025566165189589984,0.01138768225565201,0.025594033060316157,0.003260761189999517,0.010979970193785604,0.0032648560805808025,0.005588405206826685,0.012756791958214109,0.015176936589624379,0.005107786444625617,0.035475454527771344,0.004111588546586997,0.008118802356546162,0.012018382595794463,0.0,-0.0026499209176962246,0.015487510290142392,0.012003215047353688,0.010798583499117775,0.004803815317900195,0.008829306810178572,0.015935630530815814,0.0027270380998398736,0.0006404818954148794,0.010245112947738555,0.0026155784220485145,0.010361014468961649,0.024048132945298395,0.018607681619684513,0.00397433854647522,-0.003763033096973345,-0.00038998099430376243,0.011756366934032592,0.003572934055114718,-0.017513551106628,0.02869790498938496,-0.01810917767949105,0.0010299244492246729,0.013442979121832899,0.026770623233920876,0.00853800160614071,0.006634920105873299,-0.06051125849935968,0.011437528168909417
2015-01-30,-0.014742443009851947,-0.0448768337144565,-0.021302945288141473,0.12849514892877156,-0.005197084981888089,-0.011403639831297774,0.012938464575530162,-0.014169399292346174,-0.014515544245411238,-0.018750441570982268,-0.012281513049817505,-0.03172478416852753,-0.019670488767117078,-0.05949250859273425,-0.00470035683465575,-0.00742032443140328,-0.02030954567175902,-0.014820230304812831,-0.015664259272786474,-0.04359680906264218,-0.011751685581739224,-0.018600377622255415,-0.021012141700993858,-0.02212216252243593,-0.0015269057508353612,-0.034433751033690285,-0.00792550405188619,-0.016807090864058516,-0.008335613721870416,-0.0295846537576141,-0.029761263524150205,-0.029397990828010645,-0.022891844080815904,-0.018389782716808245,-0.014132749494494945,-0.024015403793190337,-0.0010980213892719526,-0.011497967700449419,-0.021725262238768472,0.02109574541804493,-0.014665838869991177,-0.022568409038103088,-0.015794380985788337,-0.029124698824196216,0.027481640401910035,-0.035673481468429635,-0.016049106735283925
2015-02-02,0.012468874913731387,0.00578296767485087,0.01387735909396337,0.027651261355507994,0.003510541314359905,0.009214473359682174,-0.0018763335265488124,0.016267043242167212,0.0006958268934642575,0.006289356951062697,0.0197651819333049,0.01729335301149204,0.009631318723759996,-0.017054220347525906,0.015775989553159064,0.003369255719430697,0.021765392185114862,-0.008389247236893382,0.00575923318528293,0.009366356143951649,-0.01316446482656497,0.01667674362280991,0.02526067846859359,0.006866834302693192,-0.004314572798401528,0.004018892149414199,0.02882767853655599,0.01708257967624993,0.009669811934049477,0.009904287469138406,0.021639165619664835,0.018807397504700063,0.018683413023376172,0.012718972975713783,0.029092994802479843,0.010196443247544984,-0.004679930506432228,0.013366936187677148,0.0054161872031519565,0.005287515498093143,0.01024428034658964,0.0007481267424220839,-0.002048861365333998,0.009740661685823326,0.0016855886448539081,0.009398233977465864,0.016996446280715283
2015-02-03,0.0001688147206730939,0.015529591712666768,0.011326382225131937,-0.0025273785137480687,0.023916343040538024,0.018894908908928976,0.015706314484758455,0.02401797117157356,0.03486946480121622,0.01431693602397166,0.020752543072996232,0.010750662595222504,0.01023880690475476,-0.01080876287540411,0.014388737452099676,0.01838686677889534,-0.0020389644417742048,0.029320325540506786,0.017081541764318864,0.03502517972628194,0.0066039462906934965,0.024836110418076096,0.0030124035235941093,0.016036395813260995,-0.011222125410330186,0.02417055854559269,0.02578243192394991,0.010955761576096013,0.011298291017363127,0.002297151544075504,0.024667985823110694,0.014533302237424994,0.00839922541980842,0.011622227962786003,0.024905037998193436,0.020877552990786086,0.003030634512029895,0.01727727341177321,0.01137349804834642,0.017965508221966964,0.04491406989713287,0.01760418613028758,0.000683345687844561,0.004835298863501869,0.01727748515410088,-0.022374731199362508,0.01204624623882955
2015-02-04,0.007640266369678628,-0.08000202340899154,0.004993084131734271,0.003295319064764879,-0.008974679815515252,-0.015168041481293137,-0.017586734719780228,-0.009868594765240157,0.00469246014232283,0.018371696429933415,-0.004574575496501865,-0.015982369225801207,0.003290479882117836,0.020437405271859888,-0.017291452753117387,0.0005694057796903351,-0.009667526531022208,-0.01455263768224846,-0.009073698797457563,0.0034356713435346187,0.0035380831748756947,0.0004421304016029026,-0.0073797893187332875,-0.010793898282701164,-0.009496059703631765,-0.009045217792626126,0.00020546933247267418,0.0036707601165835158,0.006740914729724601,-0.03281721569321894,0.002483357305254952,-0.012140609080411924,-0.014509939624683277,0.01034330237619141,-0.0025003315629774647,-0.06146032232523169,0.015017430396096376,0.014976962120539561,-0.00772626515174224,-0.004542492919091146,0.0052116614229307245,0.003301045784696033,-0.005406158522184512,0.0010192120221583778,0.019440810909769013,0.0050460717903551,-0.0013193983299983891
2015-02-05,0.007112037796338289,0.018799323907112697,0.011280897046380467,0.024749489304619843,0.015746481670340096,0.004276729514852917,-0.003851308944761378,0.0028884968431470703,0.008325073283076634,0.006049652413345985,0.0063986766848547205,0.021131606531640923,0.002981719684459705,-0.017615782179932093,-0.0005815777136697342,0.0014784832652354751,-0.0008832911427201218,0.008616978562387523,0.02030141764592619,0.001318560961383941,0.009040644054264302,0.012839512353688853,0.022036167616457547,0.010793898282701164,0.016804928362648575,-0.0031651085807107293,0.004296098928275427,0.0031161500643959172,0.011871317674018833,0.002030241121142584,0.01623623652346895,0.007671015945232007,0.01729411053307306,0.02828343514382592,-0.05890516866298423,0.015124397950939894,0.0029765086481408076,-0.0008038002974197767,0.005446120422771372,0.014848532695737937,-0.008465004114331265,0.01255366110894407,0.004143473536097897,0.008305103686346627,0.02575237238351935,0.021009554518871987,0.011996382513440373
2015-02-06,-0.008456469560806923,-0.018975043270956782,-0.007690199406119369,0.0010425830406615155,-0.02146166409832695,-0.023628383652403606,-0.005527958516022391,0.012284791310040344,-0.019083223059523036,-0.025039456285112394,-0.00823438249841102,-0.000734188251572121,-0.001489702481322297,-0.013748306829699075,-0.003496587118679617,-0.12229630257033985,0.004409793229199543,-0.008440304647048258,-0.01916264635013043,0.0,-0.009293036946116384,-0.043228331592278124,-0.0075843566367979065,-0.013362488665773498,-0.014813259815334767,-0.019744770479488416,0.012579375383803715,0.005665659645128773,-0.0022107650261231626,-0.006442984736308777,-0.00440242749510289,0.0013167895253993755,-0.004179118321422592,0.005441523237555312,0.03239601327652242,0.0,-0.0024347410069007758,-0.030620884907049728,-0.017789380385363707,0.0031989913329555364,-0.028745900865477125,-0.017324951232676522,-0.01995402575122096,-0.011274374049834002,-0.016246172793248803,-0.026607632554231486,0.014428809928218378
2015-02-09,0.006620666528034391,-0.025273181907202957,-0.0028991402992808446,-0.009988849558468349,0.010440061808132839,-0.007447869581786115,0.0058035158043008295,0.001423542545122114,-0.01138790948320434,-0.006826149169045781,-0.007376708144896327,-0.004415049054267595,-0.010491452394248313,-0.023566982468181674,-0.004094752585136252,0.004228979538158484,0.0035139237241339494,0.007213883447334979,0.004919426451744702,-0.008202101321260091,-0.0015152881487190406,0.00011367926577676712,-0.021667007591918086,-0.013142047768323728,-0.010716505480853122,-0.011245911463500846,-0.0010088663593847969,-0.007696593562803944,-0.006193553174019151,-0.007855506920916078,-0.0009804138030005127,-0.009253281389453694,0.009724711175943757,-0.0030196001554556595,-0.006965048335795032,-0.05100721488362936,-0.0065217043312379985,-0.03781210552820857,-0.011281343652236764,-0.007372995236533786,-0.0016052533902231048,-0.0016570116295295811,0.0016392276576859821,-0.010369385363039996,-0.007356340694126828,-0.007204302013911423,-0.004417439857122396
2015-02-10,0.01902916821814582,0.025097058286820406,0.005927376833402498,0.0065630308335222765,0.023408684702805438,0.012710641394850342,0.011234551975548346,0.0036511668089365124,0.029143720049565225,0.005588405206826685,-0.0018527109799593156,0.013550962865616079,0.021070478209037624,0.01938333785286206,0.0035109089753717626,-0.0001278324712545853,-0.004687939432927113,0.047754377548892,0.03596310551873483,0.00662005439841451,0.03208021074862133,0.014691305714374714,-0.0028367457214839575,0.005696188182065853,0.012704408389295985,0.05100049670807927,0.00964067045858874,0.007293100358615856,-0.004235881342300907,0.008875675414373951,0.027584473723046177,0.010305320776048177,0.013502902656469917,0.03213618888092773,0.010557168849663512,-0.006611746476153257,0.010846134370633198,-0.009735085195713644,0.013122518866082622,0.007053550126358221,0.02181382035999846,0.028160581948531327,0.004668138551970902,0.023021459213240725,-0.003433798183595904,0.005085333486660737,0.0066188198760483985
2015-02-11,0.02316829094792494,-0.003521883073205334,0.0034300643175386725,0.005720888815524017,0.002304469508633389,-0.0057574678758660625,-0.00628666303223957,0.005854687195565589,0.0008298564126496544,-0.004965873541722843,-0.007445478605833333,-0.020581417846927685,0.008909499064100324,-0.007530422892505051,0.008723498930641949,0.00038375633237741624,-0.003530527095934044,-0.0010033714745416589,0.025172256512191904,0.007624395981333798,0.0007342087629491623,-0.003934386448997351,-0.0018822259347013315,0.000298991162230422,-0.0007146587950321859,-0.0027231149652955366,0.007566713769222133,-0.004585790020997127,0.0038812085242536654,-0.001870959884902934,-0.0067048121605590705,0.01668415132090484,-0.01442516805387939,0.002923854879394394,0.014116278833801843,0.01788617146825633,0.0021551197605496064,-0.004575649826045414,0.003114463821856539,-0.0012787408558385671,-0.039495211127992924,0.0032193994804345927,0.0,0.008042995208015213,0.007244240067434404,0.0017507715942661761,-0.012353621795499148
2015-02-12,0.012572906531867822,0.006330281286876627,0.021409953543134463,0.005396701104405821,0.029639478442574863,0.010584475351009814,0.011992414914118399,0.02406373762211489,0.0054597527718511785,0.017885081957376592,0.08973262768225743,0.08979238063889472,0.003988854890947913,-0.0037865366962543945,0.0017355387383064524,0.13549484970850934,0.005291313765500849,-0.002009572496669776,0.009894012540956787,0.004964319067525924,0.011670219750335775,0.006735045903202952,0.017444610136684524,-0.01951595691169583,0.00825732396210821,0.02563600364627927,-0.0015880421409781853,0.004585790020997127,0.03197706691704383,0.0023803941803279827,0.06915297574541612,0.01462874150654292,0.012149233131893755,0.017940629248007767,-0.00620689430906296,0.01001101919562597,0.018398029730217758,0.018392782292747434,0.0111794524352673,0.010501287329046871,0.2028711184924994,0.025389150438199337,0.006036883450867947,-9.109922639627399e-05,0.018328277344028976,0.00925545674039796,0.017653767105284324
2015-02-13,0.0048905151375322475,0.017376640895446993,0.02541507829414069,0.012279459098634149,0.010404084359511678,-0.006550678985115965,0.013188371797754783,0.006073324161472993,0.018633895754446073,0.012754708064057763,0.009772546428951756,-0.001018690506620512,-0.0035989090965955484,-0.00694233199125005,-0.0005781047567245956,-0.0008932749620367275,-0.00029365316677942843,-0.0023499110903388853,0.004560797647988224,0.004939244765606254,-0.025212212268765022,0.00957478316916216,0.00593066459791558,0.01191574148092922,0.00042512621814339013,0.004797555410402055,0.010475275808031537,0.004431013156927843,0.005878349812963535,-0.001189662303825667,0.0004481200168138244,0.008120152017683235,0.0009108381699167722,-0.006617670955999522,0.02049998155279198,0.010662880161472543,0.01390557883993404,0.0023557267788989478,0.00613107898442955,0.005052105694447917,0.028827973467712376,0.009184599612356514,-0.003943389004236408,-0.003648279517961761,-0.004736064572438359,0.03610053345558484,0.008530593808409925
