End of Period,AAPL,ABBV,ADBE,AMZN,BKNG,BUD,BX,C,CHH,CICHY,CS,CSCO,CVS,DAL,DAR,EXPE,FDP,H,HLT,HPQ,IHG,INTU,ISRG,JNJ,LLY,MAR,MET,MKC,MKL,MRK,NVDA,NWL,ORCL,PFE,PRU,PVH,SFM,TCOM,TMO,TMUS,TRIP,TXN,UL,UNH,V,VRTX,WFC
2019-06-28,0.011772512240710544,0.0,0.03553771531073649,0.018991340194779896,0.023337079667942563,0.021500776229291557,0.1554905547246896,0.04950427714464564,0.04678954675986105,0.0,0.013247032400748468,0.0033024542544347383,0.00358109481756321,0.037093461065827,0.0,0.0459068080705657,0.0,0.015514043453340653,0.07695821902257578,0.024410847977516657,0.0339864917431771,0.0,0.0,0.0,0.0,0.04654365478802017,0.07788104198382845,0.009182687786983024,0.033504689335809947,0.002789791789857855,0.0,0.0,0.019948939079877978,0.007865922466012925,0.038852728618031934,0.0,0.0,0.0,0.02337240708483499,0.02303343583365326,0.0,0.028894414489936054,0.028714845633894318,0.0,0.04249118603085231,0.0,0.0
2019-09-30,0.08639815538425552,0.029264414471783073,0.0,0.0,0.021775836113190828,0.039211845268988715,0.06185903652768261,0.0,0.009583266498280268,0.0,0.006220943897536662,0.0,0.11823347527662763,0.007394886852292496,0.0,0.004010487824746556,0.18699252084718132,0.0,0.0,0.0,0.0,0.005701766881605563,0.010470785703932561,0.0,0.0035190926820422397,0.0,0.0,0.0027559911648218334,0.050079511384976905,0.0016518521500509151,0.021246171618699634,0.17175522871057838,0.0,0.0,0.0,0.0,0.005620388870312855,0.0,0.0,0.03192638434936904,0.0,0.08309037626368607,0.0,0.0,0.0,0.0,0.04123758125735834
2019-12-31,0.0703263047790298,0.030304868870961243,0.03197754195979727,0.007601334793439709,0.0046483429880587275,0.0,0.0232957250596533,0.02533817157270528,0.02654968149205748,0.02096175518852967,0.013208830286872314,0.0,0.030276677825363352,0.0018454008253080878,0.14385096752667054,0.0,0.0017198552155625068,0.039312802807232254,0.031940539968424185,0.010902756697900655,0.01321396882952949,0.0,0.011511564014372819,0.019212150011335055,0.02942184640407531,0.03985716881523512,0.011557326230372861,0.011900567158433633,0.0,0.011037085514063377,0.08203770711164322,0.0027290041610372184,0.0,0.013384561231194242,0.005811980308924639,0.02985539462005722,0.0,0.019616467044596957,0.015189015288789205,0.0,0.0,0.0,0.0,0.08675376900655861,0.012165063867455413,0.06127042798044571,0.009413374544313543
2020-03-31,0.0,0.0,0.0,0.21773189788380012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13804606036225425,0.0,0.0,0.0,0.0,0.0,0.15693336279575862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1280588508389447,0.0,0.0,0.0,0.0,0.0,0.35922982811924226,0.0
2020-06-30,0.08474371930961082,0.04432173615163649,0.05791628272670499,0.0760494719474277,0.014866437312521946,0.007390343379133751,0.025567165849199058,0.01364171432421691,0.03145995068496224,0.0,0.033490802410725405,0.020122411694844054,0.008150876243784553,0.0,0.028611866044304088,0.06064622976860849,0.0,0.0,0.0022197570930270615,0.0,0.0,0.03711545658658207,0.012649331864827716,0.006309419612318978,0.018515701695497586,0.0034891557419418754,0.01638838738847572,0.03740645605516915,0.0,0.0,0.07637213352794128,0.016406136064328298,0.014055651690418827,0.0,0.01114794845275767,0.005965820677875766,0.0615860893815425,0.006714875563438371,0.036117829148906475,0.027566740979856445,0.0,0.034685516245787654,0.007916205023928717,0.017804300806183598,0.019894595470678397,0.02269348308083529,0.0
2020-09-30,0.06413693037907704,0.0,0.01988951841010986,0.02364472933207015,0.01081244419395823,0.013597065094951684,0.0,0.0,0.013155511923346007,0.0,0.0,0.0,0.0,0.009245205008106803,0.17892183149429033,0.017828610056173175,0.0,0.005178375672921103,0.02991153786208673,0.015399750654203504,0.03612004081347387,0.016746883898785585,0.059019904928018674,0.010766779110617223,0.0,0.009686205800939826,0.0019825626270614577,0.014204886477780568,0.007633429098044104,0.013528133752322686,0.1441490053661978,0.014668777509596232,0.014114510322031598,0.02552477310580162,0.006912618138451148,0.04816732606103905,0.0,0.04129251202917975,0.05224826619413575,0.016744394555927473,0.0004527274376350004,0.025016521149859992,0.025381516695850443,0.009208583540368005,0.00470813130558746,0.0,0.0
2020-12-31,0.01005196437194753,0.02214930888860888,0.0002967585393035797,0.001093968753456692,0.02809639860376626,0.0298679393804596,0.024532258704419115,0.06387361277244699,0.0212785172515756,0.011691155777212458,0.030369554082274635,0.010863369162151375,0.013456680121024023,0.029252390814866278,0.1208547361826744,0.054941920840955734,0.0021050196870378364,0.045225303617522895,0.03061133139206678,0.03309331689065843,0.02054479218890667,0.012380085314740613,0.011163009499684533,0.0038255095292845003,0.009349226199714357,0.055678454542263285,0.026598637686700746,0.0,0.0029998065812686394,0.0,0.0,0.0228387134790404,0.0056986365509581255,0.0034129551903484155,0.02032823879250995,0.09005049904569491,0.0,0.0035878994972634126,0.0025595531559726055,0.014453734971652777,0.05675008613707474,0.011957556931790346,0.0,0.008715599407492804,0.00592293990860354,0.0,0.027478559554605764
2021-03-31,0.0,0.001123249510894065,0.0,0.0,0.0022881251884964457,0.0,0.02037559532546467,0.023424639691000032,0.0,0.013294850052337184,0.0,0.02067784572199427,0.011342638364140765,0.02485637368413317,0.03643190998409887,0.0481397332862164,0.023921095489530333,0.010064439393044543,0.007483378376120345,0.05100258750683615,0.0042557708327027825,0.0,0.0,0.004514677279892398,0.009930323327044934,0.011823705679176085,0.05365998878462823,0.0,0.010264346126985091,0.0,0.0,0.042460314504162995,0.008258604836239202,0.0,0.023082754875754105,0.01001615816685839,0.05437583034993798,0.020177221053292567,0.0,0.0,0.38171155326575346,0.017450137864996048,0.0,0.005922025671192944,0.0,0.0,0.04767012580707556
2021-06-30,0.024685459077138188,0.008879377352821268,0.061676098183766445,0.021779248578397397,0.0,0.033769839766421526,0.10353124664936018,0.0,0.021375419562235883,0.0,0.0,0.004727238277822285,0.023175270111798915,0.0,0.0,0.0,0.02710669465729367,0.0,0.0,0.0,0.0,0.0846458097792483,0.06532139736582436,0.000780900986117384,0.05968436674930689,0.0,0.0,0.0,0.0061417990938100004,0.011260069016543672,0.23397444094684333,0.004649040766918928,0.02192673285850316,0.01722997390249596,0.02830251996354349,0.0,0.0,0.0,0.019708708118908597,0.03415130551050917,0.0,0.0022951297954522296,0.009701801548242295,0.014488303229907627,0.020854103879753685,0.0,0.034177704271015255
2021-09-30,0.019375434721697116,0.0,0.0,0.0,0.05750937616011805,0.0,0.19551172948411752,0.0,0.04350184944379397,0.0,0.0,0.020775394540631466,0.011691928140686507,0.0,0.03463493344273503,0.0,0.0,0.0,0.0672170116059841,0.0,0.0,0.07953479620869838,0.057468149598676105,0.0,0.0006614454046568091,0.05651531190508503,0.020359659548967284,0.0,0.00023134676416252702,0.0,0.013469183894278368,0.0,0.09961420707361263,0.08164305620932519,0.019839408217308695,0.0,0.0,0.0,0.11134145005198008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009104327583484968
2021-12-31,0.05367785204869059,0.0599249348552179,0.0,0.0006581102592895279,0.0,0.00893934461010347,0.015162684868516985,0.0,0.04590764547562721,0.0,0.0,0.02926242595580984,0.043295094500010275,0.0,0.0,0.009481668739022871,0.0,0.045318253009614236,0.029282815603448416,0.10435052678386346,0.00025847813359188585,0.031228990802333774,0.010356523342963586,0.008684235223445781,0.03498164610256299,0.015116649712546858,0.0013152044938595756,0.03809601333786447,0.003265436582374137,0.0013758803211168257,0.10449528285411461,0.0,0.0,0.10108478105099084,0.0039807050366286205,0.0025858817895712087,0.0608624185538723,0.0,0.028907684734753088,0.0,0.0,0.0,0.0,0.06647596929819097,0.0,0.038636269826841305,0.0030305920931624672
2022-03-31,0.0,0.16926819260100084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045435719189576056,0.0,0.0,0.0,0.0,0.09446498516595844,0.029316410772494143,0.0,0.0,0.0,0.0,0.025640555452436938,0.0,0.0,0.020103715172125003,0.01755759458930968,0.024782168168623088,0.08151844241580426,0.011991353758573497,0.1463287323216869,0.04459152732615858,0.0,0.0,0.0,0.0,0.05500843987423506,0.0,0.02981081678999835,0.0,0.0,0.0560428028181311,0.0,0.0,0.0,0.004847079389679294,0.004496130105867939,0.13879533408834077,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23166723050374302,0.0,0.0,0.0,0.0,0.0,0.0,0.0022604417961074636,0.21106301009458284,0.0,0.0,0.0,0.0,0.19183199783825666,0.0,0.0,0.0,0.010461226994141868,0.0,0.0,0.0,0.21598690477847116,0.0,0.04587384703688548,0.0,0.0,0.0043101653931461315,0.0,0.0,0.08654517556466532,0.0
2022-09-29,0.031634427587739274,0.0,0.0,0.06029104575997792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04877602119534387,0.0,0.10517859095139238,0.0,0.0,0.09875091295021243,0.0904935870624101,0.0,0.0,0.011915482692629516,0.0,0.0,0.009115764677559214,0.019850241998233792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027722953340778,0.0,0.0,0.0,0.3381932029551275,0.024591461230970137,0.0,0.0,0.0,0.028161160327381213,0.03027580527694494
